game_id,season,team,point_diff,wins,turnover_diff,off_pass_epa,off_rush_epa,def_pass_epa,def_rush_epa,home,dome,temp,wind
2005_01_ARI_NYG,2005,ARI,-23,0,0,-0.07420915,-0.497068908,-0.170008889,0.10584031,0,0,85,9
2005_01_ARI_NYG,2005,NYG,23,1,0,-0.170008889,0.10584031,-0.07420915,-0.497068908,1,0,85,9
2005_01_CHI_WAS,2005,CHI,-2,0,0,-0.142558589,-0.276103319,0.053655873,-0.094891329,0,0,83,0
2005_01_CHI_WAS,2005,WAS,2,1,0,0.053655873,-0.094891329,-0.142558589,-0.276103319,1,0,83,0
2005_01_CIN_CLE,2005,CIN,14,1,1,0.130789017,0.056749935,-0.167842605,-0.218147491,0,0,74,5
2005_01_CIN_CLE,2005,CLE,-14,0,-1,-0.167842605,-0.218147491,0.130789017,0.056749935,1,0,74,5
2005_01_DAL_SD,2005,DAL,4,1,1,0.77911913,-0.216707658,0.010429661,0.13489733,0,0,67,8
2005_01_DAL_SD,2005,LAC,-4,0,-1,0.010429661,0.13489733,0.77911913,-0.216707658,1,0,67,8
2005_01_DEN_MIA,2005,DEN,-24,0,-1,-0.161473205,-0.56324852,0.247434025,-0.162609081,0,0,89,0
2005_01_DEN_MIA,2005,MIA,24,1,1,0.247434025,-0.162609081,-0.161473205,-0.56324852,1,0,89,0
2005_01_GB_DET,2005,DET,14,1,3,0.114286041,-0.277026058,-0.201412375,-0.481895702,1,1,70,0
2005_01_GB_DET,2005,GB,-14,0,-3,-0.201412375,-0.481895702,0.114286041,-0.277026058,0,1,70,0
2005_01_HOU_BUF,2005,BUF,15,1,5,-0.0231139,-0.053078843,-0.404713495,-0.252856566,1,0,76,0
2005_01_HOU_BUF,2005,HOU,-15,0,-5,-0.404713495,-0.252856566,-0.0231139,-0.053078843,0,0,76,0
2005_01_IND_BAL,2005,BAL,-17,0,-4,-0.197249324,-0.095314285,0.243231419,-0.136642781,1,0,76,5
2005_01_IND_BAL,2005,IND,17,1,4,0.243231419,-0.136642781,-0.197249324,-0.095314285,0,0,76,5
2005_01_NO_CAR,2005,CAR,-3,0,-2,0.042742455,0.112894653,0.418333496,-0.123473822,1,0,79,15
2005_01_NO_CAR,2005,NO,3,1,2,0.418333496,-0.123473822,0.042742455,0.112894653,0,0,79,15
2005_01_NYJ_KC,2005,KC,20,1,2,0.244352947,0.197190192,0.125546348,-0.571323216,1,0,81,12
2005_01_NYJ_KC,2005,NYJ,-20,0,-2,0.125546348,-0.571323216,0.244352947,0.197190192,0,0,81,12
2005_01_OAK_NE,2005,NE,10,1,1,0.386138363,-0.29715768,0.020326917,-0.107979975,1,0,74,0
2005_01_OAK_NE,2005,LV,-10,0,-1,0.020326917,-0.107979975,0.386138363,-0.29715768,0,0,74,0
2005_01_PHI_ATL,2005,ATL,4,1,0,-0.479020837,0.031364103,-0.071684664,-0.603735989,1,1,70,0
2005_01_PHI_ATL,2005,PHI,-4,0,0,-0.071684664,-0.603735989,-0.479020837,0.031364103,0,1,70,0
2005_01_SEA_JAX,2005,JAX,12,1,4,0.213147263,-0.175999069,-0.041808222,-0.109497191,1,0,82,7
2005_01_SEA_JAX,2005,SEA,-12,0,-4,-0.041808222,-0.109497191,0.213147263,-0.175999069,0,0,82,7
2005_01_STL_SF,2005,SF,3,1,-1,0.414154557,-0.44299432,0.194104439,-0.058641267,1,0,65,17
2005_01_STL_SF,2005,LA,-3,0,1,0.194104439,-0.058641267,0.414154557,-0.44299432,0,0,65,17
2005_01_TB_MIN,2005,MIN,-11,0,2,-0.147224493,-0.886383963,-0.148371431,-0.023700735,1,1,70,0
2005_01_TB_MIN,2005,TB,11,1,-2,-0.148371431,-0.023700735,-0.147224493,-0.886383963,0,1,70,0
2005_01_TEN_PIT,2005,PIT,27,1,4,1.340856997,0.070330248,0.030294957,-0.196385236,1,0,75,5
2005_01_TEN_PIT,2005,TEN,-27,0,-4,0.030294957,-0.196385236,1.340856997,0.070330248,0,0,75,5
2005_02_ATL_SEA,2005,ATL,-3,0,0,0.189326578,-0.2591732,0.105230049,0.147888663,0,0,60,4
2005_02_ATL_SEA,2005,SEA,3,1,0,0.105230049,0.147888663,0.189326578,-0.2591732,1,0,60,4
2005_02_BAL_TEN,2005,BAL,-15,0,-1,-0.149654159,-0.784273202,-0.018860477,-0.405682997,0,0,75,0
2005_02_BAL_TEN,2005,TEN,15,1,1,-0.018860477,-0.405682997,-0.149654159,-0.784273202,1,0,75,0
2005_02_BUF_TB,2005,BUF,-16,0,0,-0.268895771,-0.274352734,0.02242932,0.092532105,0,0,91,4
2005_02_BUF_TB,2005,TB,16,1,0,0.02242932,0.092532105,-0.268895771,-0.274352734,1,0,91,4
2005_02_CLE_GB,2005,CLE,2,1,0,0.673110065,-0.286769102,0.312848557,-0.04715866,0,0,76,7
2005_02_CLE_GB,2005,GB,-2,0,0,0.312848557,-0.04715866,0.673110065,-0.286769102,1,0,76,7
2005_02_DET_CHI,2005,CHI,32,1,5,0.06071735,0.182329498,-0.428689085,-0.410820737,1,0,76,14
2005_02_DET_CHI,2005,DET,-32,0,-5,-0.428689085,-0.410820737,0.06071735,0.182329498,0,0,76,14
2005_02_JAX_IND,2005,IND,7,1,-1,-0.164683541,0.022910973,-0.184020936,0.033487724,1,1,70,0
2005_02_JAX_IND,2005,JAX,-7,0,1,-0.184020936,0.033487724,-0.164683541,0.022910973,0,1,70,0
2005_02_KC_OAK,2005,KC,6,1,0,0.207086941,0.031791884,0.023640744,-0.149802151,0,0,70,16
2005_02_KC_OAK,2005,LV,-6,0,0,0.023640744,-0.149802151,0.207086941,0.031791884,1,0,70,16
2005_02_MIA_NYJ,2005,MIA,-10,0,-1,-0.107135351,-0.0938038,0.260806926,-0.284119802,0,0,82,8
2005_02_MIA_NYJ,2005,NYJ,10,1,1,0.260806926,-0.284119802,-0.107135351,-0.0938038,1,0,82,8
2005_02_MIN_CIN,2005,CIN,29,1,6,0.467882317,-0.02525649,-0.232662582,-0.109913125,1,0,74,0
2005_02_MIN_CIN,2005,MIN,-29,0,-6,-0.232662582,-0.109913125,0.467882317,-0.02525649,0,0,74,0
2005_02_NE_CAR,2005,CAR,10,1,3,-0.207961606,-0.13196393,-0.060040306,-0.357277808,1,0,90,5
2005_02_NE_CAR,2005,NE,-10,0,-3,-0.060040306,-0.357277808,-0.207961606,-0.13196393,0,0,90,5
2005_02_NYG_NO,2005,NO,-17,0,-5,0.113309096,-0.448195116,0.268114668,-0.058094441,1,0,77,8
2005_02_NYG_NO,2005,NYG,17,1,5,0.268114668,-0.058094441,0.113309096,-0.448195116,0,0,77,8
2005_02_PIT_HOU,2005,HOU,-20,0,-1,-0.118009448,-0.016228064,0.732464409,-0.139204337,1,0,70,0
2005_02_PIT_HOU,2005,PIT,20,1,1,0.732464409,-0.139204337,-0.118009448,-0.016228064,0,0,70,0
2005_02_SD_DEN,2005,DEN,3,1,0,-0.074685306,-0.146313632,-0.234177715,-0.034458283,1,0,77,4
2005_02_SD_DEN,2005,LAC,-3,0,0,-0.234177715,-0.034458283,-0.074685306,-0.146313632,0,0,77,4
2005_02_SF_PHI,2005,PHI,39,1,2,0.751295216,-0.09386123,-0.609850359,-0.221023022,1,0,82,7
2005_02_SF_PHI,2005,SF,-39,0,-2,-0.609850359,-0.221023022,0.751295216,-0.09386123,0,0,82,7
2005_02_STL_ARI,2005,ARI,-5,0,-1,-0.159162584,-0.099309945,-0.037074946,0.021126008,1,0,94,0
2005_02_STL_ARI,2005,LA,5,1,1,-0.037074946,0.021126008,-0.159162584,-0.099309945,0,0,94,0
2005_02_WAS_DAL,2005,DAL,-1,0,2,0.039303674,-0.209124798,0.085464196,-0.191846761,1,0,93,0
2005_02_WAS_DAL,2005,WAS,1,1,-2,0.085464196,-0.191846761,0.039303674,-0.209124798,0,0,93,0
2005_03_ARI_SEA,2005,ARI,-25,0,-2,-0.150746527,-0.115255759,0.433893812,0.03322386,0,0,60,0
2005_03_ARI_SEA,2005,SEA,25,1,2,0.433893812,0.03322386,-0.150746527,-0.115255759,1,0,60,0
2005_03_ATL_BUF,2005,ATL,8,1,1,0.461450757,0.016910916,-0.203078814,0.015118739,0,0,77,12
2005_03_ATL_BUF,2005,BUF,-8,0,-1,-0.203078814,0.015118739,0.461450757,0.016910916,1,0,77,12
2005_03_CAR_MIA,2005,CAR,-3,0,-1,0.205475209,-0.204420036,0.00688779,0.074980341,0,0,85,14
2005_03_CAR_MIA,2005,MIA,3,1,1,0.00688779,0.074980341,0.205475209,-0.204420036,1,0,85,14
2005_03_CIN_CHI,2005,CHI,-17,0,-5,-0.483664448,-0.210106454,0.096234627,-0.149229505,1,0,73,9
2005_03_CIN_CHI,2005,CIN,17,1,5,0.096234627,-0.149229505,-0.483664448,-0.210106454,0,0,73,9
2005_03_CLE_IND,2005,CLE,-7,0,1,-0.056337328,0.015335526,0.464912389,-0.128707305,0,1,70,0
2005_03_CLE_IND,2005,IND,7,1,-1,0.464912389,-0.128707305,-0.056337328,0.015335526,1,1,70,0
2005_03_DAL_SF,2005,DAL,3,1,0,0.334613351,-0.197876738,0.064731885,-0.138071307,0,0,72,0
2005_03_DAL_SF,2005,SF,-3,0,0,0.064731885,-0.138071307,0.334613351,-0.197876738,1,0,72,0
2005_03_JAX_NYJ,2005,JAX,6,1,-1,-0.02257887,-0.123557634,-0.27368154,-0.133619064,0,0,69,10
2005_03_JAX_NYJ,2005,NYJ,-6,0,1,-0.27368154,-0.133619064,-0.02257887,-0.123557634,1,0,69,10
2005_03_KC_DEN,2005,DEN,20,1,1,0.331413686,0.23453086,-0.001915634,-0.145151256,1,0,72,6
2005_03_KC_DEN,2005,KC,-20,0,-1,-0.001915634,-0.145151256,0.331413686,0.23453086,0,0,72,6
2005_03_NE_PIT,2005,NE,3,1,-2,0.090632099,-0.13101738,0.133818953,-0.28470151,0,0,83,7
2005_03_NE_PIT,2005,PIT,-3,0,2,0.133818953,-0.28470151,0.090632099,-0.13101738,1,0,83,7
2005_03_NO_MIN,2005,MIN,17,1,2,0.153264437,-0.120572796,-0.145530793,-0.003257704,1,1,70,0
2005_03_NO_MIN,2005,NO,-17,0,-2,-0.145530793,-0.003257704,0.153264437,-0.120572796,0,1,70,0
2005_03_NYG_SD,2005,NYG,-22,0,1,0.364129171,-0.385822798,0.577516659,0.414173457,0,0,68,8
2005_03_NYG_SD,2005,LAC,22,1,-1,0.577516659,0.414173457,0.364129171,-0.385822798,1,0,68,8
2005_03_OAK_PHI,2005,LV,-3,0,2,0.369896002,-0.429503273,0.159177975,-0.130444848,0,0,75,0
2005_03_OAK_PHI,2005,PHI,3,1,-2,0.159177975,-0.130444848,0.369896002,-0.429503273,1,0,75,0
2005_03_TB_GB,2005,GB,-1,0,-3,0.243801199,-0.394790532,-0.045778387,0.001756089,1,0,65,3
2005_03_TB_GB,2005,TB,1,1,3,-0.045778387,0.001756089,0.243801199,-0.394790532,0,0,65,3
2005_03_TEN_STL,2005,LA,4,1,3,-0.094065978,-0.523580924,-0.32399909,-0.024187141,1,1,70,0
2005_03_TEN_STL,2005,TEN,-4,0,-3,-0.32399909,-0.024187141,-0.094065978,-0.523580924,0,1,70,0
2005_04_BUF_NO,2005,BUF,-12,0,-2,-0.178820373,-0.156058003,0.198661418,-0.128197516,0,1,70,0
2005_04_BUF_NO,2005,NO,12,1,2,0.198661418,-0.128197516,-0.178820373,-0.156058003,1,1,70,0
2005_04_DAL_OAK,2005,DAL,-6,0,-1,0.13974164,-0.117659392,0.097881432,0.090298707,0,0,66,10
2005_04_DAL_OAK,2005,LV,6,1,1,0.097881432,0.090298707,0.13974164,-0.117659392,1,0,66,10
2005_04_DEN_JAX,2005,DEN,13,1,4,0.162582726,0.046760462,-0.181436268,-0.484959671,0,0,82,10
2005_04_DEN_JAX,2005,JAX,-13,0,-4,-0.181436268,-0.484959671,0.162582726,0.046760462,1,0,82,10
2005_04_DET_TB,2005,DET,-4,0,3,-0.325958362,0.016457784,-0.098741897,-0.202480439,0,0,87,10
2005_04_DET_TB,2005,TB,4,1,-3,-0.098741897,-0.202480439,-0.325958362,0.016457784,1,0,87,10
2005_04_GB_CAR,2005,CAR,3,1,1,0.297851401,-0.107950806,0.192958452,-0.282934685,1,0,75,3
2005_04_GB_CAR,2005,GB,-3,0,-1,0.192958452,-0.282934685,0.297851401,-0.107950806,0,0,75,3
2005_04_HOU_CIN,2005,CIN,6,1,1,0.278892087,-0.029547195,0.065336242,0.174993992,1,0,79,2
2005_04_HOU_CIN,2005,HOU,-6,0,-1,0.065336242,0.174993992,0.278892087,-0.029547195,0,0,79,2
2005_04_IND_TEN,2005,IND,21,1,1,1.009045796,-0.174847615,0.203780639,-0.221087928,0,0,82,9
2005_04_IND_TEN,2005,TEN,-21,0,-1,0.203780639,-0.221087928,1.009045796,-0.174847615,1,0,82,9
2005_04_MIN_ATL,2005,ATL,20,1,3,0.054412382,0.184313776,-0.265257078,-0.059876487,1,1,70,0
2005_04_MIN_ATL,2005,MIN,-20,0,-3,-0.265257078,-0.059876487,0.054412382,0.184313776,0,1,70,0
2005_04_NYJ_BAL,2005,BAL,10,1,-2,-0.083328448,-0.26056779,-0.374622051,-0.409733651,1,0,79,6
2005_04_NYJ_BAL,2005,NYJ,-10,0,2,-0.374622051,-0.409733651,-0.083328448,-0.26056779,0,0,79,6
2005_04_PHI_KC,2005,KC,-6,0,-2,-0.179016832,0.043403853,0.381474628,-0.290434849,1,0,87,17
2005_04_PHI_KC,2005,PHI,6,1,2,0.381474628,-0.290434849,-0.179016832,0.043403853,0,0,87,17
2005_04_SD_NE,2005,NE,-24,0,-2,-0.140608191,0.103267228,1.049620024,-0.031993383,1,0,73,0
2005_04_SD_NE,2005,LAC,24,1,2,1.049620024,-0.031993383,-0.140608191,0.103267228,0,0,73,0
2005_04_SEA_WAS,2005,SEA,-3,0,1,0.26538009,0.039681257,0.391799607,-0.12701028,0,0,80,7
2005_04_SEA_WAS,2005,WAS,3,1,-1,0.391799607,-0.12701028,0.26538009,0.039681257,1,0,80,7
2005_04_SF_ARI,2005,ARI,17,1,2,0.291445934,-0.742899228,-0.46369139,-0.24774671,1,0,66,13
2005_04_SF_ARI,2005,SF,-17,0,-2,-0.46369139,-0.24774671,0.291445934,-0.742899228,0,0,66,13
2005_04_STL_NYG,2005,NYG,20,1,5,0.386073125,0.2062417,0.195746053,-0.312317879,1,0,78,1
2005_04_STL_NYG,2005,LA,-20,0,-5,0.195746053,-0.312317879,0.386073125,0.2062417,0,0,78,1
2005_05_BAL_DET,2005,BAL,-18,0,-2,-0.108564032,-0.040226082,0.01988049,0.17343602,0,1,70,0
2005_05_BAL_DET,2005,DET,18,1,2,0.01988049,0.17343602,-0.108564032,-0.040226082,1,1,70,0
2005_05_CAR_ARI,2005,ARI,-4,0,2,0.042753866,-0.513883601,0.050883069,-0.102226345,1,0,81,10
2005_05_CAR_ARI,2005,CAR,4,1,-2,0.050883069,-0.102226345,0.042753866,-0.513883601,0,0,81,10
2005_05_CHI_CLE,2005,CHI,-10,0,-1,-0.397665592,-0.200348178,-0.227642548,-0.157098103,0,0,52,6
2005_05_CHI_CLE,2005,CLE,10,1,1,-0.227642548,-0.157098103,-0.397665592,-0.200348178,1,0,52,6
2005_05_CIN_JAX,2005,CIN,-3,0,-1,0.010986574,0.006725597,0.039232455,-0.037444259,0,0,80,5
2005_05_CIN_JAX,2005,JAX,3,1,1,0.039232455,-0.037444259,0.010986574,0.006725597,1,0,80,5
2005_05_IND_SF,2005,IND,25,1,2,0.405084546,-0.09903194,-0.85437254,0.076794026,0,0,64,3
2005_05_IND_SF,2005,SF,-25,0,-2,-0.85437254,0.076794026,0.405084546,-0.09903194,1,0,64,3
2005_05_MIA_BUF,2005,BUF,6,1,4,0.13106531,-0.257325526,-0.002025484,0.023458069,1,0,50,8
2005_05_MIA_BUF,2005,MIA,-6,0,-4,-0.002025484,0.023458069,0.13106531,-0.257325526,0,0,50,8
2005_05_NE_ATL,2005,ATL,-3,0,1,0.107033399,0.063756316,0.555735653,0.003171209,1,1,70,0
2005_05_NE_ATL,2005,NE,3,1,-1,0.555735653,0.003171209,0.107033399,0.063756316,0,1,70,0
2005_05_NO_GB,2005,GB,49,1,5,0.508858262,-0.104190697,-0.604871162,-0.349019078,1,0,52,10
2005_05_NO_GB,2005,NO,-49,0,-5,-0.604871162,-0.349019078,0.508858262,-0.104190697,0,0,52,10
2005_05_PHI_DAL,2005,DAL,23,1,-1,0.208128457,-0.17139742,-0.278104361,-0.358589701,1,0,77,0
2005_05_PHI_DAL,2005,PHI,-23,0,1,-0.278104361,-0.358589701,0.208128457,-0.17139742,0,0,77,0
2005_05_PIT_SD,2005,PIT,2,1,1,0.258037491,0.023118451,-0.043831355,-0.039264622,0,0,64,8
2005_05_PIT_SD,2005,LAC,-2,0,-1,-0.043831355,-0.039264622,0.258037491,0.023118451,1,0,64,8
2005_05_SEA_STL,2005,SEA,6,1,1,0.357524972,0.099558883,0.141164863,0.063078332,0,1,70,0
2005_05_SEA_STL,2005,LA,-6,0,-1,0.141164863,0.063078332,0.357524972,0.099558883,1,1,70,0
2005_05_TB_NYJ,2005,NYJ,2,1,0,0.089682423,-0.055657164,-0.148654721,-0.143158077,1,0,57,7
2005_05_TB_NYJ,2005,TB,-2,0,0,-0.148654721,-0.143158077,0.089682423,-0.055657164,0,0,57,7
2005_05_TEN_HOU,2005,HOU,-14,0,-1,-0.228046087,0.037987668,0.423609032,-0.215398217,1,1,70,0
2005_05_TEN_HOU,2005,TEN,14,1,1,0.423609032,-0.215398217,-0.228046087,0.037987668,0,1,70,0
2005_05_WAS_DEN,2005,DEN,2,1,1,-0.128820048,0.244951294,0.181919462,-0.12711932,1,0,50,7
2005_05_WAS_DEN,2005,WAS,-2,0,-1,0.181919462,-0.12711932,-0.128820048,0.244951294,0,0,50,7
2005_06_ATL_NO,2005,ATL,3,1,1,-0.087456737,0.096049024,0.243668675,-0.070687359,0,1,70,0
2005_06_ATL_NO,2005,NO,-3,0,-1,0.243668675,-0.070687359,-0.087456737,0.096049024,1,1,70,0
2005_06_CAR_DET,2005,CAR,1,1,0,-0.22004656,-0.518982702,-0.430565583,-0.41704563,0,1,70,0
2005_06_CAR_DET,2005,DET,-1,0,0,-0.430565583,-0.41704563,-0.22004656,-0.518982702,1,1,70,0
2005_06_CIN_TEN,2005,CIN,8,1,3,0.380131409,-0.067956714,-0.253090741,0.11595423,0,0,66,0
2005_06_CIN_TEN,2005,TEN,-8,0,-3,-0.253090741,0.11595423,0.380131409,-0.067956714,1,0,66,0
2005_06_CLE_BAL,2005,BAL,13,1,2,-0.008551167,-0.042391806,-0.250543936,-0.286163447,1,0,67,22
2005_06_CLE_BAL,2005,CLE,-13,0,-2,-0.250543936,-0.286163447,-0.008551167,-0.042391806,0,0,67,22
2005_06_HOU_SEA,2005,HOU,-32,0,1,0.184935477,-0.219205394,0.180419447,0.753287064,0,0,57,14
2005_06_HOU_SEA,2005,SEA,32,1,-1,0.180419447,0.753287064,0.184935477,-0.219205394,1,0,57,14
2005_06_JAX_PIT,2005,JAX,6,1,3,0.093084296,-0.385003737,-0.118029131,-0.533031206,0,0,56,15
2005_06_JAX_PIT,2005,PIT,-6,0,-3,-0.118029131,-0.533031206,0.093084296,-0.385003737,1,0,56,15
2005_06_MIA_TB,2005,MIA,-14,0,-2,-0.233053244,-0.27605835,0.234058376,-0.223819486,0,0,81,9
2005_06_MIA_TB,2005,TB,14,1,2,0.234058376,-0.223819486,-0.233053244,-0.27605835,1,0,81,9
2005_06_MIN_CHI,2005,CHI,25,1,-1,-0.065737662,-0.322493782,-0.333019442,-0.207777484,1,0,57,9
2005_06_MIN_CHI,2005,MIN,-25,0,1,-0.333019442,-0.207777484,-0.065737662,-0.322493782,0,0,57,9
2005_06_NE_DEN,2005,DEN,8,1,0,0.460769591,0.06844933,0.156294528,0.073736241,1,0,75,5
2005_06_NE_DEN,2005,NE,-8,0,0,0.156294528,0.073736241,0.460769591,0.06844933,0,0,75,5
2005_06_NYG_DAL,2005,DAL,3,1,0,0.074010292,-0.370298427,-0.419993054,-0.150891009,1,0,76,0
2005_06_NYG_DAL,2005,NYG,-3,0,0,-0.419993054,-0.150891009,0.074010292,-0.370298427,0,0,76,0
2005_06_NYJ_BUF,2005,BUF,10,1,1,0.001042509,0.000410301,-0.260353019,0.071180794,1,0,52,15
2005_06_NYJ_BUF,2005,NYJ,-10,0,-1,-0.260353019,0.071180794,0.001042509,0.000410301,0,0,52,15
2005_06_SD_OAK,2005,LV,-13,0,-1,-0.125343349,0.057581841,0.434779449,0.014163469,1,0,64,7
2005_06_SD_OAK,2005,LAC,13,1,1,0.434779449,0.014163469,-0.125343349,0.057581841,0,0,64,7
2005_06_STL_IND,2005,IND,17,1,4,0.220620026,0.415395067,-0.012432204,0.038437443,1,1,70,0
2005_06_STL_IND,2005,LA,-17,0,-4,-0.012432204,0.038437443,0.220620026,0.415395067,0,1,70,0
2005_06_WAS_KC,2005,KC,7,1,3,0.351022086,-0.142790264,0.262369316,-0.396586815,1,0,66,7
2005_06_WAS_KC,2005,WAS,-7,0,-3,0.262369316,-0.396586815,0.351022086,-0.142790264,0,0,66,7
2005_07_BAL_CHI,2005,BAL,-4,0,0,-0.139472951,-0.324164654,-0.037788315,-0.11583351,0,0,48,6
2005_07_BAL_CHI,2005,CHI,4,1,0,-0.037788315,-0.11583351,-0.139472951,-0.324164654,1,0,48,6
2005_07_BUF_OAK,2005,BUF,-21,0,1,0.142757066,-0.339239372,0.455075331,0.150000808,0,0,59,0
2005_07_BUF_OAK,2005,LV,21,1,-1,0.455075331,0.150000808,0.142757066,-0.339239372,1,0,59,0
2005_07_DAL_SEA,2005,DAL,-3,0,0,-0.336718207,-0.087260339,-0.17421724,-0.143979286,0,0,55,1
2005_07_DAL_SEA,2005,SEA,3,1,0,-0.17421724,-0.143979286,-0.336718207,-0.087260339,1,0,55,1
2005_07_DEN_NYG,2005,DEN,-1,0,0,0.183025125,0.222002378,0.175703448,-0.217954243,0,0,54,17
2005_07_DEN_NYG,2005,NYG,1,1,0,0.175703448,-0.217954243,0.183025125,0.222002378,1,0,54,17
2005_07_DET_CLE,2005,CLE,-3,0,-2,-0.566488357,-0.041518135,0.009611943,-0.053072217,1,0,47,5
2005_07_DET_CLE,2005,DET,3,1,2,0.009611943,-0.053072217,-0.566488357,-0.041518135,0,0,47,5
2005_07_GB_MIN,2005,GB,-3,0,0,0.476279148,-0.306686898,0.332132762,-0.443466787,0,1,70,0
2005_07_GB_MIN,2005,MIN,3,1,0,0.332132762,-0.443466787,0.476279148,-0.306686898,1,1,70,0
2005_07_IND_HOU,2005,HOU,-18,0,0,-0.823465965,0.012878816,0.412041188,0.305142743,1,1,70,0
2005_07_IND_HOU,2005,IND,18,1,0,0.412041188,0.305142743,-0.823465965,0.012878816,0,1,70,0
2005_07_KC_MIA,2005,KC,10,1,1,0.378612554,-0.068950918,-0.174306383,0.005540837,0,0,78,15
2005_07_KC_MIA,2005,MIA,-10,0,-1,-0.174306383,0.005540837,0.378612554,-0.068950918,1,0,78,15
2005_07_NO_STL,2005,NO,-11,0,1,0.075299138,-0.435924004,-0.056115636,0.176572443,0,1,70,0
2005_07_NO_STL,2005,LA,11,1,-1,-0.056115636,0.176572443,0.075299138,-0.435924004,1,1,70,0
2005_07_NYJ_ATL,2005,ATL,13,1,1,-0.336043209,0.279510572,-0.368885943,-0.181630114,1,1,70,0
2005_07_NYJ_ATL,2005,NYJ,-13,0,-1,-0.368885943,-0.181630114,-0.336043209,0.279510572,0,1,70,0
2005_07_PIT_CIN,2005,CIN,-14,0,0,-0.25510653,0.217682967,0.224872321,0.084642212,1,0,47,6
2005_07_PIT_CIN,2005,PIT,14,1,0,0.224872321,0.084642212,-0.25510653,0.217682967,0,0,47,6
2005_07_SD_PHI,2005,PHI,3,1,3,-0.188193004,-0.250024509,-0.047860565,-0.473971436,1,0,53,17
2005_07_SD_PHI,2005,LAC,-3,0,-3,-0.047860565,-0.473971436,-0.188193004,-0.250024509,0,0,53,17
2005_07_SF_WAS,2005,SF,-35,0,-2,-0.509773665,0.104898983,0.814277348,0.175323288,0,0,60,4
2005_07_SF_WAS,2005,WAS,35,1,2,0.814277348,0.175323288,-0.509773665,0.104898983,1,0,60,4
2005_07_TEN_ARI,2005,ARI,10,1,2,-0.374183267,-0.32355889,-0.33844802,-0.515558766,1,0,83,5
2005_07_TEN_ARI,2005,TEN,-10,0,-2,-0.33844802,-0.515558766,-0.374183267,-0.32355889,0,0,83,5
2005_08_ARI_DAL,2005,ARI,-21,0,-2,-0.290780603,-0.106506687,0.357666341,-0.056358255,0,0,71,0
2005_08_ARI_DAL,2005,DAL,21,1,2,0.357666341,-0.056358255,-0.290780603,-0.106506687,1,0,71,0
2005_08_BAL_PIT,2005,BAL,-1,0,-2,0.098246708,-0.182371843,-0.069490037,-0.039617379,0,0,54,2
2005_08_BAL_PIT,2005,PIT,1,1,2,-0.069490037,-0.039617379,0.098246708,-0.182371843,1,0,54,2
2005_08_BUF_NE,2005,BUF,-5,0,0,0.016066903,-0.017434678,0.024907084,-0.108138813,0,0,58,7
2005_08_BUF_NE,2005,NE,5,1,0,0.024907084,-0.108138813,0.016066903,-0.017434678,1,0,58,7
2005_08_CHI_DET,2005,CHI,6,1,1,0.126118596,-0.344571091,-0.138405705,-0.126395063,0,1,70,0
2005_08_CHI_DET,2005,DET,-6,0,-1,-0.138405705,-0.126395063,0.126118596,-0.344571091,1,1,70,0
2005_08_CLE_HOU,2005,CLE,-3,0,-1,-0.146635691,-0.080311792,-0.053939595,-0.203814443,0,0,70,0
2005_08_CLE_HOU,2005,HOU,3,1,1,-0.053939595,-0.203814443,-0.146635691,-0.080311792,1,0,70,0
2005_08_GB_CIN,2005,CIN,7,1,4,0.117589979,-0.099278044,-0.015674955,-0.024897776,1,0,58,9
2005_08_GB_CIN,2005,GB,-7,0,-4,-0.015674955,-0.024897776,0.117589979,-0.099278044,0,0,58,9
2005_08_JAX_STL,2005,JAX,-3,0,1,-0.135453091,0.260578535,-0.115618537,0.069179212,0,1,70,0
2005_08_JAX_STL,2005,LA,3,1,-1,-0.115618537,0.069179212,-0.135453091,0.260578535,1,1,70,0
2005_08_KC_SD,2005,KC,-8,0,1,0.111834554,-0.18243786,0.119224852,-0.051199507,0,0,73,8
2005_08_KC_SD,2005,LAC,8,1,-1,0.119224852,-0.051199507,0.111834554,-0.18243786,1,0,73,8
2005_08_MIA_NO,2005,MIA,15,1,-2,0.085945782,-0.049669197,-0.383368378,-0.239281531,0,0,76,3
2005_08_MIA_NO,2005,NO,-15,0,2,-0.383368378,-0.239281531,0.085945782,-0.049669197,1,0,76,3
2005_08_MIN_CAR,2005,CAR,25,1,0,0.783216123,-0.073917001,0.112336604,-0.117619936,1,0,70,5
2005_08_MIN_CAR,2005,MIN,-25,0,0,0.112336604,-0.117619936,0.783216123,-0.073917001,0,0,70,5
2005_08_OAK_TEN,2005,LV,9,1,1,0.316577709,-0.100868127,-0.065038151,-0.018144185,0,0,67,9
2005_08_OAK_TEN,2005,TEN,-9,0,-1,-0.065038151,-0.018144185,0.316577709,-0.100868127,1,0,67,9
2005_08_PHI_DEN,2005,DEN,28,1,2,0.368069123,0.335314271,-0.04082872,-0.139620816,1,0,52,3
2005_08_PHI_DEN,2005,PHI,-28,0,-2,-0.04082872,-0.139620816,0.368069123,0.335314271,0,0,52,3
2005_08_TB_SF,2005,SF,5,1,3,-0.546504933,-0.186488002,-0.219756428,-0.355692185,1,0,61,3
2005_08_TB_SF,2005,TB,-5,0,-3,-0.219756428,-0.355692185,-0.546504933,-0.186488002,0,0,61,3
